parent,child
command.v.02,forbid.v.01
order.v.01,command.v.02
order.v.01,call.v.05
storage_space.n.01,cupboard.n.01
storage_space.n.01,cellar.n.03
turk.n.01,ottoman.n.01
turki.n.01,turk.n.01
asian.n.01,turki.n.01
dynasty.n.01,ottoman.n.02
dynasty.n.01,bourbon.n.04
dynasty.n.01,tang.n.02
dynasty.n.01,stuart.n.03
dynasty.n.01,york.n.01
dynasty.n.01,lancaster.n.02
agency.n.01,organ.n.02
agency.n.01,law_enforcement_agency.n.01
vegetation.n.01,stand.n.03
vegetation.n.01,garden.n.02
vegetation.n.01,forest.n.01
vegetation.n.01,brush.n.01
stop.n.01,stand.n.06
ending.n.04,stop.n.01
ending.n.04,result.n.03
ending.n.04,destruction.n.02
stop.n.03,stand.n.09
stay.n.01,stop.n.03
tiered_seat.n.01,stand.n.10
seating.n.01,tiered_seat.n.01
room.n.02,seating.n.01
defense.n.01,stand.n.12
military_action.n.01,defense.n.01
military_action.n.01,war.n.01
military_action.n.01,battle.n.01
rest.v.01,stand.v.01
resist.v.02,stand.v.04
fight.v.02,resist.v.02
contend.v.06,fight.v.02
contend.v.06,attack.v.01
contend.v.06,war.v.01
contend.v.06,box.v.03
contend.v.06,battle.v.01
stand.v.06,align.v.03
stay.v.01,stand.v.07
continue.v.10,stand.v.08
measure.v.03,stand.v.09
measure.v.03,last.v.01
serve.v.14,stand.v.12
copulate.v.01,serve.v.14
copulate.v.01,sleep_together.v.01
copulate.v.01,ride.v.14
copulate.v.01,nick.v.04
counter.n.02,chip.n.06
calculator.n.02,counter.n.03
calculator.n.02,adder.n.02
register.n.04,counter.n.07
memory_device.n.01,register.n.04
memory_device.n.01,recording.n.03
piece_of_leather.n.01,counter.n.08
piece_of_leather.n.01,saddle.n.04
answer.v.01,counter.v.01
answer.v.01,field.v.03
baby_bed.n.01,crib.n.01
bin.n.01,crib.n.03
granary.n.01,crib.n.03
cheat.v.03,crib.v.01
cheat.v.03,job.v.01
cheat.v.03,shark.v.01
deceive.v.01,cheat.v.03
victimize.v.01,deceive.v.01
wrong.v.01,victimize.v.01
treat.v.01,wrong.v.01
treat.v.01,nurse.v.04
plagiarize.v.01,crib.v.02
steal.v.01,plagiarize.v.01
steal.v.01,embezzle.v.01
steal.v.01,rob.v.01
take.v.21,steal.v.01
take.v.21,extort.v.01
take.v.21,assume.v.06
line.v.02,crib.v.03
line.v.02,face.v.08
layer.n.01,cushion.n.02
layer.n.01,wall.n.06
passage.n.06,cadenza.n.01
carriage.n.02,chaise.n.02
carriage.n.02,cab.n.02
carriage.n.02,buggy.n.01
carriage.n.02,surrey.n.02
horse-drawn_vehicle.n.01,carriage.n.02
confine.v.03,closet.v.01
confine.v.03,cabin.v.01
restrain.v.01,confine.v.03
restrain.v.01,control.v.02
inhibit.v.04,restrain.v.01
suppress.v.04,inhibit.v.04
suppress.v.04,swallow.v.06
forget.v.01,suppress.v.04
seat.n.01,perch.n.04
space.n.03,seat.n.01
center.n.01,seat.n.05
legal_right.n.01,seat.n.07
legal_right.n.01,title.n.07
right.n.01,legal_right.n.01
right.n.01,entree.n.02
right.n.01,floor.n.08
abstraction.n.01,right.n.01
abstraction.n.01,teacher.n.02
cloth_covering.n.01,seat.n.09
cloth_covering.n.01,knee.n.03
cloth_covering.n.01,elbow.n.04
cloth_covering.n.01,back.n.07
cloth_covering.n.01,dressing.n.04
cloth_covering.n.01,skirt.n.01
stamina.n.01,legs.n.01
endurance.n.01,stamina.n.01
strength.n.01,endurance.n.01
head.n.01,human_head.n.01
formation.n.01,head.n.05
formation.n.01,line.n.03
formation.n.01,flight.n.01
formation.n.01,rear.n.01
formation.n.01,line.n.01
pressure.n.01,head.n.06
top.n.01,head.n.07
top.n.01,crown.n.02
top.n.01,crown.n.07
point.n.08,head.n.10
individual.n.02,head.n.14
drug_user.n.01,head.n.15
foam.n.01,head.n.18
bubble.n.01,foam.n.01
globule.n.01,bubble.n.01
ball.n.03,globule.n.01
sphere.n.05,ball.n.03
round_shape.n.01,sphere.n.05
round_shape.n.01,cylinder.n.02
round_shape.n.01,coil.n.02
obverse.n.02,head.n.28
side.n.05,obverse.n.02
side.n.05,front.n.04
side.n.05,upper_surface.n.01
side.n.05,rear.n.05
head.n.29,hammerhead.n.02
striker.n.05,head.n.29
striker.n.05,hammer.n.01
striker.n.05,hammer.n.06
toilet.n.01,head.n.30
toilet.n.01,washroom.n.01
projection.n.04,head.n.31
projection.n.04,tooth.n.02
projection.n.04,tooth.n.05
projection.n.04,arm.n.02
projection.n.04,overhang.n.01
projection.n.04,cornice.n.03
projection.n.04,brim.n.02
proceed.v.02,head.v.01
originate.v.01,head.v.06
become.v.03,originate.v.01
head.v.07,surmount.v.02
head.v.07,crown.v.03
lie.v.01,head.v.07
lie.v.01,back.v.06
lie.v.01,front.v.01
lie.v.01,cap.v.01
lie.v.01,ride.v.09
lie.v.01,top.v.03
form.v.07,head.v.08
sagacity.n.01,eye.n.02
wisdom.n.03,sagacity.n.01
nose.n.01,beak.n.04
chemoreceptor.n.01,nose.n.01
front.n.04,nose.n.02
front.n.04,nose.n.03
front.n.04,face.n.08
front.n.04,bow.n.03
front.n.04,facade.n.01
smell.n.04,nose.n.06
skill.n.02,nose.n.07
advance.v.05,nose.v.02
push.v.01,nose.v.04
push.v.01,thrust.v.01
push.v.01,jostle.v.02
push.v.01,nudge.v.01
push.v.01,jerk.v.05
finger.n.01,thumb.n.01
digit.n.03,finger.n.01
digit.n.03,toe.n.01
search.v.01,finger.v.03
search.v.01,gather.v.08
search.v.01,fish.v.01
search.v.01,dredge.v.02
indicate.v.02,finger.v.04
side.n.01,hand.n.05
side.n.06,hand.n.07
aspect.n.01,side.n.06
feature.n.01,aspect.n.01
property.n.04,feature.n.01
pointer.n.02,hand.n.08
indicator.n.03,pointer.n.02
indicator.n.03,level.n.05
handbreadth.n.01,hand.n.09
applause.n.01,hand.n.12
approval.n.04,applause.n.01
forepaw.n.01,hand.n.13
paw.n.01,forepaw.n.01
animal_foot.n.01,paw.n.01
aid.n.02,hand.n.14
aid.n.02,support.n.02
force.v.06,toe.v.02
thrust.v.01,force.v.06
thrust.v.01,punch.v.02
internal_organ.n.01,stomach.n.01
internal_organ.n.01,heart.n.02
internal_organ.n.01,liver.n.01
internal_organ.n.01,intestine.n.01
internal_organ.n.01,excretory_organ.n.01
internal_organ.n.01,respiratory_organ.n.01
inclination.n.05,stomach.n.03
liking.n.01,inclination.n.05
appetite.n.01,stomach.n.04
craving.n.01,appetite.n.01
desire.n.01,craving.n.01
plant_process.n.01,hair.n.03
process.n.05,plant_process.n.01
process.n.05,hair.n.06
process.n.05,appendix.n.02
process.n.05,tail.n.01
process.n.05,ridge.n.05
process.n.05,crest.n.05
process.n.05,horn.n.02
process.n.05,horn.n.06
process.n.05,spine.n.05
filament.n.03,hair.n.04
land.n.04,neck.n.02
land.n.04,plain.n.01
land.n.04,island.n.01
land.n.04,peninsula.n.01
land.n.04,landmass.n.01
land.n.04,forest.n.02
land.n.04,cape.n.01
land.n.04,floor.n.04
pet.v.01,neck.v.01
caress.v.01,pet.v.01
caress.v.01,chuck.v.03
intuition.n.02,heart.n.01
impression.n.01,intuition.n.02
courage.n.01,heart.n.03
spirit.n.03,courage.n.01
character.n.03,spirit.n.03
disposition.n.01,heart.n.06
disposition.n.01,blood.n.02
disposition.n.01,good_nature.n.01
nature.n.04,disposition.n.01
hinge_joint.n.01,knee.n.01
hinge_joint.n.01,elbow.n.01
synovial_joint.n.01,hinge_joint.n.01
synovial_joint.n.01,gliding_joint.n.01
synovial_joint.n.01,ball-and-socket_joint.n.01
joint.n.01,synovial_joint.n.01
joint.n.01,elbow.n.05
bend.n.03,elbow.n.02
pipe.n.02,elbow.n.03
tube.n.01,pipe.n.02
tube.n.01,pipe.n.01
tube.n.01,blowgun.n.01
tube.n.01,hose.n.03
tube.n.01,coil.n.05
conduit.n.01,tube.n.01
conduit.n.01,waterspout.n.03
conduit.n.01,flue.n.03
jostle.v.02,elbow.v.01
nudge.v.01,elbow.v.02
vertical_surface.n.01,face.n.13
disclose.v.02,face.v.07
uncover.v.01,disclose.v.02
gliding_joint.n.01,ankle.n.01
gliding_joint.n.01,wrist.n.01
football_player.n.01,back.n.04
athlete.n.01,football_player.n.01
athlete.n.01,jumper.n.02
athlete.n.01,hockey_player.n.01
contestant.n.01,athlete.n.01
contestant.n.01,player.n.01
contestant.n.01,rival.n.01
player.n.01,football_player.n.01
player.n.01,card_player.n.01
player.n.01,golfer.n.01
player.n.01,hockey_player.n.01
position.n.09,back.n.09
role.n.04,position.n.09
approve.v.01,back.v.01
finance.v.01,back.v.05
switch.v.04,back.v.08
strengthen.v.02,back.v.10
stalk.n.02,trunk.n.01
stalk.n.02,branch.n.02
stalk.n.02,cane.n.02
stalk.n.02,scape.n.01
baggage.n.01,trunk.n.02
case.n.05,baggage.n.01
case.n.05,shoe.n.02
nail.n.01,fingernail.n.01
nail.n.01,toenail.n.01
horny_structure.n.01,nail.n.01
nail.n.02,tack.n.02
nail.n.02,brad.n.01
ball-and-socket_joint.n.01,hip.n.03
exterior_angle.n.01,hip.n.04
mammary_gland.n.01,breast.n.02
exocrine_gland.n.01,mammary_gland.n.01
exocrine_gland.n.01,pancreas.n.01
gland.n.01,exocrine_gland.n.01
gland.n.01,endocrine_gland.n.01
helping.n.01,breast.n.03
helping.n.01,wing.n.09
helping.n.01,drink.n.01
helping.n.01,oyster.n.03
converge.v.01,breast.v.01
excretory_organ.n.01,kidney.n.01
area.n.03,waist.n.01
area.n.03,side.n.03
area.n.03,palm.n.01
area.n.03,sole.n.03
animation.n.01,skin.n.04
bag.n.01,skin.n.06
bag.n.01,bladder.n.02
bag.n.01,purse.n.03
strip.v.03,skin.v.04
strip.v.03,bark.v.03
bladder.n.01,gallbladder.n.01
sac.n.04,bladder.n.01
sac.n.04,pouch.n.03
erectile_organ.n.01,penis.n.01
self-control.n.02,nerves.n.02
resoluteness.n.01,self-control.n.02
liquid_body_substance.n.01,blood.n.01
liquid_body_substance.n.01,milk.n.02
liquid_body_substance.n.01,juice.n.04
body_substance.n.01,liquid_body_substance.n.01
daub.v.03,blood.v.01
talk.v.01,cheek.v.01
talk.v.01,level.v.05
girdle.n.01,pelvis.n.01
skeletal_structure.n.01,girdle.n.01
lymphatic_tissue.n.01,spleen.n.01
bulge.n.01,belly.n.03
inside.n.02,belly.n.04
underpart.n.01,belly.n.05
swell.v.03,belly.v.01
expand.v.02,swell.v.03
expand.v.02,balloon.v.02
leg_bone.n.01,femur.n.01
leg_bone.n.01,tibia.n.01
long_bone.n.01,leg_bone.n.01
long_bone.n.01,arm_bone.n.01
female_internal_reproductive_organ.n.01,ovary.n.02
reproductive_organ.n.01,female_internal_reproductive_organ.n.01
gonad.n.01,ovary.n.02
endocrine_gland.n.01,gonad.n.01
minimum.n.01,skeleton.n.01
extremum.n.02,minimum.n.01
limit.n.06,extremum.n.02
scandal.n.02,skeleton.n.02
trouble.n.03,scandal.n.02
trouble.n.03,affliction.n.03
trouble.n.03,misfortune.n.01
trouble.n.03,noise.n.03
cartilaginous_tube.n.01,trachea.n.01
duct.n.01,cartilaginous_tube.n.01
duct.n.01,vagina.n.01
tubule.n.01,trachea.n.02
tube.n.04,tubule.n.01
tube.n.04,vessel.n.01
arm_bone.n.01,ulna.n.01
arm_bone.n.01,humerus.n.01
arm_bone.n.01,radius.n.04
addendum.n.01,appendix.n.01
embody.v.02,body.v.01
typify.v.02,embody.v.02
mean.v.01,typify.v.02
arm.v.01,forearm.v.01
recall.n.04,mind.n.02
memory.n.02,recall.n.04
purpose.n.01,mind.n.06
purpose.n.01,sake.n.03
purpose.n.01,will.n.02
goal.n.01,purpose.n.01
think_about.v.01,mind.v.02
remember.v.02,mind.v.06
center.n.04,navel.n.02
straight_line.n.01,radius.n.02
straight_line.n.01,vector.n.02
line.n.04,straight_line.n.01
line.n.04,curve.n.01
pouch.n.03,scrotum.n.01
pome.n.01,apple.n.01
pome.n.01,pear.n.01
apple_tree.n.01,apple.n.02
vine.n.01,grape.n.02
vine.n.01,gourd.n.03
vine.n.01,true_pepper.n.01
vine.n.01,squash.n.01
vine.n.01,hop.n.02
vine.n.01,potato.n.02
vine.n.01,climber.n.01
position.n.06,plum.n.03
position.n.06,chairmanship.n.01
solanaceous_vegetable.n.01,tomato.n.01
solanaceous_vegetable.n.01,pepper.n.04
solanaceous_vegetable.n.01,potato.n.01
solanaceous_vegetable.n.01,eggplant.n.01
vegetable.n.01,solanaceous_vegetable.n.01
vegetable.n.01,cruciferous_vegetable.n.01
vegetable.n.01,mushroom.n.05
vegetable.n.01,celery.n.02
vegetable.n.01,squash.n.02
vegetable.n.01,root_vegetable.n.01
vegetable.n.01,legume.n.03
vegetable.n.01,greens.n.01
vegetable.n.01,asparagus.n.02
vegetable.n.01,cucumber.n.02
vegetable.n.01,pumpkin.n.02
birthmark.n.01,strawberry.n.03
blemish.n.01,birthmark.n.01
blemish.n.01,check.n.09
melon.n.02,watermelon.n.01
melon.n.02,cucumber.n.01
gourd.n.03,melon.n.02
melon.n.01,watermelon.n.02
melon.n.01,muskmelon.n.02
bramble_bush.n.01,raspberry.n.01
bramble_bush.n.01,blackberry.n.02
bramble.n.01,bramble_bush.n.01
drupelet.n.01,raspberry.n.02
drupelet.n.01,blackberry.n.01
blueberry.n.01,huckleberry.n.01
fig_tree.n.01,fig.n.02
fig_tree.n.01,sycamore.n.04
dried_fruit.n.01,raisin.n.01
edible_nut.n.01,coconut.n.02
edible_nut.n.01,almond.n.02
edible_nut.n.01,walnut.n.01
edible_nut.n.01,peanut.n.04
edible_nut.n.01,chestnut.n.03
edible_nut.n.01,pecan.n.03
nut.n.01,edible_nut.n.01
seed.n.01,nut.n.01
seed.n.01,grain.n.07
seed.n.01,bean.n.02
palm.n.03,coconut.n.03
berry.v.01,blackberry.v.01
pick.v.02,berry.v.01
pick.v.02,mushroom.v.01
companion.n.01,date.n.02
meeting.n.02,date.n.03
social_gathering.n.01,meeting.n.02
social_gathering.n.01,party.n.02
social_gathering.n.01,bee.n.02
present.n.01,date.n.05
go_out.v.02,date.v.01
date.v.05,date.v.02
stamp.v.02,date.v.02
winter_melon.n.02,honeydew.n.01
muskmelon.n.02,winter_melon.n.02
gun.n.01,firearm.n.01
gun.n.01,cannon.n.02
gun.n.01,cannon.n.04
discharge.n.09,gun.n.07
shooting.n.01,discharge.n.09
shooting.n.01,shoot.n.02
blast.v.07,gun.v.01
fire.v.02,blast.v.07
fire.v.02,pop.v.04
firearm.n.01,rifle.n.01
firearm.n.01,pistol.n.01
firearm.n.01,shotgun.n.01
search.v.04,rifle.v.02
bomb.n.01,grenade.n.01
explosive_device.n.01,bomb.n.01
explosive_device.n.01,torpedo.n.03
explosive_device.n.01,torpedo.n.05
weaponry.n.01,bomb.n.01
weaponry.n.01,armament.n.01
weaponry.n.01,ammunition.n.01
club.n.03,bludgeon.n.01
club.n.03,bat.n.05
stick.n.01,club.n.03
stick.n.01,bow.n.02
stick.n.01,walking_stick.n.01
stick.n.01,drumstick.n.02
stick.n.01,staff.n.02
sword.n.01,fencing_sword.n.01
pistol.n.01,revolver.n.01
rope.n.01,brace.n.05
rope.n.01,cable.n.03
cannon.n.01,high-angle_gun.n.01
artillery.n.01,cannon.n.01
armament.n.01,artillery.n.01
armament.n.01,launcher.n.01
armament.n.01,torpedo.n.06
discharge.v.10,cannon.v.02
let_go_of.v.01,discharge.v.10
let_go_of.v.01,pop.v.08
spear.n.01,javelin.n.02
spear.n.02,harpoon.n.01
transfix.v.02,spear.v.01
transfix.v.02,pin.v.03
pierce.v.04,transfix.v.02
pierce.v.04,stick.v.12
pierce.v.04,stick.v.13
pierce.v.04,lance.v.02
pierce.v.04,horn.v.01
penetrate.v.01,pierce.v.04
penetrate.v.01,pierce.v.05
penetrate.v.01,storm.v.02
enter.v.01,penetrate.v.01
enter.v.01,board.v.01
stick_out.v.01,spear.v.02
limb.n.02,stick.n.02
branch.n.02,limb.n.02
butter.n.01,stick.n.04
margarine.n.01,stick.n.04
spread.n.05,margarine.n.01
persist.v.03,stick.v.05
decorate.v.01,stick.v.08
decorate.v.01,pipe.v.04
decorate.v.01,lacquer.v.01
decorate.v.01,flag.v.04
decorate.v.01,scallop.v.01
fasten.v.02,stick.v.09
fasten.v.02,stick.v.10
fasten.v.02,stick.v.11
fasten.v.02,glue.v.02
attach.v.03,fasten.v.02
force.v.04,stick.v.15
chop.v.05,axe.v.01
armored_vehicle.n.01,tank.n.01
military_vehicle.n.01,tank.n.01
military_vehicle.n.01,warship.n.01
tracked_vehicle.n.01,tank.n.01
tracked_vehicle.n.01,caterpillar.n.02
drink.v.02,tank.v.02
drink.v.02,wine.v.01
drink.v.02,port.v.07
poison.n.01,toxin.n.01
destructiveness.n.01,poison.n.02
corrupt.v.01,poison.v.01
missile.n.01,sidewinder.n.02
rocket.n.01,missile.n.01
legislator.n.01,whip.n.02
legislator.n.01,senator.n.01
legislator.n.01,congressman.n.01
legislator.n.01,parliamentarian.n.01
legislator.n.01,deputy.n.03
lawgiver.n.01,legislator.n.01
politician.n.01,legislator.n.01
politician.n.01,mayor.n.01
politician.n.01,governor.n.01
dessert.n.01,whip.n.03
dessert.n.01,frozen_dessert.n.01
dessert.n.01,charlotte.n.02
flexibility.n.01,whip.n.04
malleability.n.01,flexibility.n.01
blow.n.01,whip.n.05
blow.n.01,hammer.n.08
blow.n.01,box.n.10
blow.n.01,punch.n.01
blow.n.01,swing.n.03
stroke.n.12,blow.n.01
stroke.n.12,bow.n.09
motion.n.03,stroke.n.12
motion.n.03,lurch.n.03
motion.n.03,rotation.n.01
motion.n.03,jerk.n.02
motion.n.03,inclination.n.08
convulse.v.03,whip.v.03
shake.v.01,convulse.v.03
shake.v.01,rattle.v.02
hammer.n.02,mallet.n.03
power_tool.n.01,hammer.n.07
power_tool.n.01,plane.n.04
power_tool.n.01,power_saw.n.01
hammer.v.01,sledgehammer.v.01
beat.v.03,hammer.v.01
beat.v.03,beetle.v.03
lurch.n.03,rock.n.07
move_back_and_forth.v.01,rock.v.01
move_back_and_forth.v.01,swing.v.02
move_back_and_forth.v.01,flicker.v.01
projectile.n.01,arrow.n.02
projectile.n.01,bullet.n.01
projectile.n.01,dart.n.01
stone.n.02,paving_stone.n.01
stone.n.02,cornerstone.n.02
stone.n.02,cornerstone.n.03
building_material.n.01,stone.n.02
building_material.n.01,mortar.n.02
building_material.n.01,brick.n.01
building_material.n.01,lumber.n.01
building_material.n.01,concrete.n.01
building_material.n.01,cement.n.02
building_material.n.01,siding.n.02
building_material.n.01,shingle.n.01
building_material.n.01,roofing_material.n.01
building_material.n.01,covering_material.n.01
avoirdupois_unit.n.01,stone.n.05
pericarp.n.01,stone.n.06
coldness.n.02,stone.n.13
unemotionality.n.02,coldness.n.02
launcher.n.01,bazooka.n.01
plaything.n.01,slingshot.n.01
plaything.n.01,swing.n.02
plaything.n.01,balloon.n.02
plaything.n.01,doll.n.01
plaything.n.01,ball.n.06
plaything.n.01,top.n.08
plaything.n.01,dollhouse.n.02
plaything.n.01,rattle.n.02
plaything.n.01,yo-yo.n.01
plaything.n.01,jack-in-the-box.n.01
plaything.n.01,kite.n.03
plaything.n.01,playhouse.n.01
plaything.n.01,sandbox.n.02
plaything.n.01,popgun.n.01
plaything.n.01,seesaw.n.01
plaything.n.01,teddy.n.01
bludgeon.n.01,blackjack.n.02
cylinder.n.02,pipe.n.03
cylinder.n.02,stalagmite.n.01
cylinder.n.02,stalactite.n.01
transport.v.01,pipe.v.02
transport.v.01,sledge.v.01
transport.v.01,bus.v.01
transport.v.01,truck.v.01
transport.v.01,raft.v.01
transport.v.01,wheelbarrow.v.01
transport.v.01,ferry.v.02
airplane.n.01,jet.n.01
heavier-than-air_craft.n.01,airplane.n.01
heavier-than-air_craft.n.01,helicopter.n.01
aircraft.n.01,heavier-than-air_craft.n.01
aircraft.n.01,lighter-than-air_craft.n.01
craft.n.02,aircraft.n.01
craft.n.02,vessel.n.02
bow.n.04,crossbow.n.01
bow.n.05,rainbow.n.01
curve.n.01,bow.n.05
curve.n.01,closed_curve.n.01
curve.n.01,scallop.n.01
reverence.n.03,bow.n.06
thanks.n.01,bow.n.07
acknowledgment.n.03,thanks.n.01
acknowledgment.n.03,greeting.n.01
gesticulate.v.01,bow.v.01
dagger.n.01,stiletto.n.01
state_of_matter.n.01,gas.n.01
state_of_matter.n.01,liquid.n.02
chemical_phenomenon.n.01,state_of_matter.n.01
attack.v.01,gas.v.01
attack.v.01,torpedo.v.01
attack.v.01,pepper.v.02
attack.v.01,storm.v.05
attack.v.01,submarine.v.05
attack.v.01,strike.v.04
ax.n.01,hatchet.n.02
high-angle_gun.n.01,mortar.n.01
plaster.v.05,mortar.v.01
open.v.01,lance.v.03
pocketknife.n.01,switchblade.n.01
jet_engine.n.01,rocket.n.02
reaction-propulsion_engine.n.01,jet_engine.n.01
engine.n.01,reaction-propulsion_engine.n.01
engine.n.01,heat_engine.n.01
motor.n.01,engine.n.01
visual_signal.n.01,rocket.n.04
visual_signal.n.01,flag.n.04
visual_signal.n.01,light.n.14
rise.v.01,rocket.v.01
rise.v.01,steam.v.03
rise.v.01,rise.v.16
rise.v.01,climb.v.01
blink.v.01,bat.v.02
act_involuntarily.v.01,blink.v.01
leg.n.01,pin.n.05
tumbler.n.03,pin.n.07
tumbler.n.03,lever.n.03
alarm.n.03,torpedo.n.05
alarm.n.03,horn.n.03
artillery.n.02,battery.n.01
army_unit.n.01,artillery.n.02
army_unit.n.01,section.n.11
military_unit.n.01,army_unit.n.01
military_unit.n.01,air_unit.n.01
holder.n.01,candlestick.n.01
fencing_sword.n.01,saber.n.01
crowbar.n.01,jimmy.n.01
tuck.n.03,dart.n.02
pleat.n.01,tuck.n.03
fold.n.01,pleat.n.01
angular_shape.n.01,fold.n.01
rush.v.01,dart.v.02
rush.v.01,barge.v.01
lunge.v.01,dart.v.03
injury.n.01,wrench.n.01
injury.n.01,wound.n.01
ill_health.n.01,injury.n.01
ill_health.n.01,illness.n.01
ill_health.n.01,pathology.n.02
